DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	11p11.2	11	48140901	NR	PTPRJ			ENSG00000149177			rs11602180-C	rs11602180	0	11602180	intron_variant	0	NR	6E-8	7.221848749616356		0.918	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	4p15.31	4	18326273	NR	LCORL - LINC02438	ENSG00000178177	ENSG00000248238		304397	846062	rs2192528-A	rs2192528	0	2192528	intergenic_variant	1	NR	1E-7	7.0		0.666	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	10p12.31	10	21541651	NR	MLLT10			ENSG00000078403			rs12246842-A	rs12246842	0	12246842	intron_variant	0	NR	7E-9	8.154901959985743		0.726	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	17p12	17	11324035	NR	SHISA6			ENSG00000188803			rs205024-T	rs205024	0	205024	intron_variant	0	NR	3E-9	8.522878745280337		0.762	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	1p21.3	1	98062395	NR	MIR137HG - NFU1P2	ENSG00000225206	ENSG00000233557		7678	14605	rs12567114-A	rs12567114	0	12567114	intergenic_variant	1	NR	2E-9	8.698970004336019		0.846	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	3q22.3	3	137312395	NR	IL20RB - RNA5SP142	ENSG00000174564	ENSG00000201325		301310	205739	rs7616632-T	rs7616632	0	7616632	intergenic_variant	1	NR	5E-9	8.301029995663981		0.732	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	14q12	14	26484872	NR	NOVA1			ENSG00000139910			rs6575005-T	rs6575005	0	6575005	intron_variant	0	NR	4E-9	8.397940008672037		0.858	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	9q34.3	9	137602620	NR	ZMYND19 - ARRDC1	ENSG00000165724	ENSG00000197070		12108	3065	rs1776776-T	rs1776776	0	1776776	intergenic_variant	1	NR	3E-8	7.522878745280337		1.104	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	14q24.3	14	78029418	NR	ADCK1 - FXNP1	ENSG00000063761	ENSG00000258421		94404	30524	rs11621908-C	rs11621908	0	11621908	intergenic_variant	1	NR	3E-8	7.522878745280337		1.266	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	19p13.2	19	9831586	NR	PIN1-DT			ENSG00000267289			rs10421649-A	rs10421649	0	10421649	intergenic_variant	0	NR	6E-13	12.221848749616356		0.906	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	20q13.12	20	44910092	NR	PABPC1L			ENSG00000101104			rs2072727-T	rs2072727	0	2072727	5_prime_UTR_variant	0	NR	4E-8	7.3979400086720375		0.696	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	6p21.1	6	43192637	NR	CUL9			ENSG00000112659			rs113113059-T	rs113113059	0	113113059	intron_variant	0	NR	8E-8	7.096910013008056		0.828	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	2p22.1	2	40155572	NR	SLC8A1-AS1, SLC8A1			ENSG00000227028, ENSG00000183023			rs374153-C	rs374153	0	374153	intron_variant	0	NR	9E-9	8.045757490560675		0.99	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	5q35.3	5	177324058	NR	LMAN2			ENSG00000169223			rs151014368-A	rs151014368	0	151014368	intergenic_variant	0	NR	4E-7	6.3979400086720375		0.756	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	2p25.1	2	9045435	NR	HMGB1P25 - RPL30P3	ENSG00000230886	ENSG00000223640		26536	35960	rs62120041-T	rs62120041	0	62120041	intergenic_variant	1	NR	3E-7	6.522878745280337		1.38	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	17p13.1	17	8230957	NR	CTC1			ENSG00000178971			rs7503199-C	rs7503199	0	7503199	intron_variant	0	NR	7E-9	8.154901959985743		0.81	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	11q22.1	11	101650155	NR	TRPC6			ENSG00000137672			rs1939455-G	rs1939455	0	1939455	intergenic_variant	0	NR	2E-7	6.698970004336019		1.05	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	3p13	3	70421683	NR	SAMMSON			ENSG00000240405			rs17732997-C	rs17732997	0	17732997	intergenic_variant	0	NR	5E-7	6.301029995663981		0.636	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	14q23.1	14	59767123	NR	RTN1			ENSG00000139970			rs61985058-T	rs61985058	0	61985058	intron_variant	0	NR	2E-7	6.698970004336019		0.936	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	4q21.21	4	81333754	NR	PRKG2 - RNU5A-2P	ENSG00000138669	ENSG00000207065		118532	549	rs17427571-A	rs17427571	0	17427571	intergenic_variant	1	NR	7E-8	7.154901959985743		0.726	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	7q33	7	132925506	NR	CHCHD3			ENSG00000106554			rs7806045-T	rs7806045	0	7806045	intron_variant	0	NR	1E-9	9.0		0.894	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	4q22.1	4	91612074	NR	CCSER1 - KRT19P6	ENSG00000184305	ENSG00000249891		6779	272972	rs35531607-C	rs35531607	0	35531607	intergenic_variant	1	NR	2E-8	7.698970004336019		0.708	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	3q13.12	3	107845612	NR	LINC00635, LINC00636			ENSG00000241469, ENSG00000240423			rs7644809-T	rs7644809	0	7644809	regulatory_region_variant	0	NR	1E-6	6.0		0.624	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	6q15	6	92452921	NR	U3 - LINC02531	ENSG00000221496	ENSG00000220908		333288	133914	rs9345234-C	rs9345234	0	9345234	intergenic_variant	1	NR	2E-8	7.698970004336019		0.714	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	11q14.1	11	80974138	NR	COX6A1P4 - MTND4LP18	ENSG00000254437	ENSG00000254747		16504	578088	rs12791153-T	rs12791153	0	12791153	intergenic_variant	1	NR	3E-8	7.522878745280337		1.32	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	11q23.3	11	116705699	NR	LINC02702 - BUD13	ENSG00000237937	ENSG00000137656		47404	42471	rs1263056-A	rs1263056	0	1263056	intergenic_variant	1	NR	1E-9	9.0		0.768	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	14q23.3	14	65087920	NR	MAX			ENSG00000125952			rs55658675-C	rs55658675	0	55658675	intron_variant	0	NR	5E-8	7.301029995663981		0.72	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
2019-04-12	30846698	Dashti HS	2019-03-07	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30846698	Genome-wide association study identifies genetic loci for self-reported habitual sleep duration supported by accelerometer-derived estimates.	Sleep duration	446,118 European ancestry individuals	47,180  adults, 10,554 children or adolescents	5q31.2	5	138318529	NR	CDC25C			ENSG00000158402			rs11567976-T	rs11567976	0	11567976	intron_variant	0	NR	2E-7	6.698970004336019		0.66	unit increase	Affymetrix [14661600] (imputed)	N	sleep duration trait	http://purl.obolibrary.org/obo/OBA_2040171	GCST007561	Genome-wide genotyping array
